
💫央视频道,#genre#
Hub Premier 1,P2p://135.148.104.228:19806/4b83405f738042d084055fee7295f311
Hub都会台,P2p://135.148.104.228:19806/645c74d7000adccb6afd49206a723c63
TVBS亚洲,P2p://135.148.104.228:19806/7389e1ced8184a84aa22aeec29be6f85
Hub娱家,P2p://135.148.104.228:19806/645c74d80002def46afd4af57b744ca1
NBA,P2p://135.148.104.228:19806/65f8f2a53b6342ffb4b8d2a8542bc623
beIN Sports 2,P2p://135.148.104.228:19806/645c759a000df5e36b0043a45841498d
Hub Sports 1,P2p://135.148.104.228:19806/5b7034df7dcd4ccabcb0137f0991a274
Hub Sports 2,P2p://135.148.104.228:19806/2d881919b62242f4930fda32837eb7df
Hub Sports 3,P2p://135.148.104.228:19806/6101d0aff0654f73812cb15c57df9f59
Hub Sports 4,P2p://135.148.104.228:19806/6324a78a0d4549fc859b68804438bbe6
Hub Sports 5,P2p://135.148.104.228:19806/58395e1ea80a40069a5e30c9917d1a97
Hub Premier 2,P2p://135.148.104.228:19806/a52cc083e7324b2dbd8090feecc66033
Hub Premier 3,P2p://135.148.104.228:19806/758cc0162ca14f8fa7c343d94a60bbaa
Hub Premier 4,P2p://135.148.104.228:19806/63c113c5000c33e60c09bddc378b7580	
Hub Premier 5,P2p://135.148.104.228:19806/8e3b8175500b492484df4112711ca978
NHK-G综合,P2p://135.148.104.228:19806/b5bda0c5078d430c942c13681802be15
NHK-E教育,P2p://135.148.104.228:19806/58fb2dd485204529b771b2d8acae096e
日本テレビ,P2p://135.148.104.228:19806/6ad6d0d970294894b751bb9be6714fb1
TBSテレビ,P2p://135.148.104.228:19806/209a9b54c5064c2fbbd0b9836a28ad6e
テレビ東京,P2p://135.148.104.228:19806/51bbd32c263f406d85a05cacd01f062f
フジテレビ,P2p://135.148.104.228:19806/17331df7df384a93840003f270f99b43
読売テレビ,P2p://135.148.104.228:19806/df1027136d3b4ccb8399435896f10c77
関西テレビ,P2p://135.148.104.228:19806/4e41469b0a4848bdbcc0a670412f0df2
KBS京都,P2p://135.148.104.228:19806/fb929986f9004ade9ae0d010eb7c0d46
毎日放送,P2p://135.148.104.228:19806/643479c21af04293ad48ccf48ea9eee1
朝日放送,P2p://135.148.104.228:19806/ef7250cb2aa5496d91d45ad06f2fb1d5
テレビ大阪,P2p://135.148.104.228:19806/a56ecb4b782d452286964d9a863b17e5
テレビ朝日,P2p://135.148.104.228:19806/4a60e75cead54877bc7d0e2f3afc1727
BS-1,P2p://135.148.104.228:19806/dc55be8e1f7649ac9ff0b762c56846aa
BS釣りビジョン,P2p://135.148.104.228:19806/65cc4b331feb43ec975cd6626743d2fc
BS日テレ,P2p://135.148.104.228:19806/ec48c7c85632469cae7b000167942622
BS朝日,P2p://135.148.104.228:19806/23b79683a7b74c6baf1f643bbb782123
BS-TBS,P2p://135.148.104.228:19806/19cee2f930cf46c88ee80eda11c9bb7b
BS11,P2p://135.148.104.228:19806/0f1b7b82d6574192a644f43e101c5e29
BSフジ,P2p://135.148.104.228:19806/302d55abd58f4f8fb79146cf6d177c13
WOWOWプライム,P2p://135.148.104.228:19806/5c2d5bb35c284c6bbee94fb0568fd4ae
WOWOWライブ,P2p://135.148.104.228:19806/7cc73c16476a40e4b4b10e9172b9ff9f
WOWOWシネマ,P2p://135.148.104.228:19806/50a55d71db5b41ba8dfbf1e49fafd739
スター・チャンネル1,P2p://135.148.104.228:19806/31599351174a4ef9ab8309f567c38e38
スター・チャンネル2,P2p://135.148.104.228:19806/f3da7df8f3f14bbe96ba4b931f2b48aa
スター・チャンネル3,P2p://135.148.104.228:19806/3d8b400d2dd44c2a9ff39add631ba83d
BSアニマックス,P2p://135.148.104.228:19806/644e9b26000b068834e2e2eb6d6b487d
J Sports 1,P2p://135.148.104.228:19806/ec9e8e130dc8450f9ab54033ec0838cb
J Sports 2,P2p://135.148.104.228:19806/61de10ba994a49ebaedf836962f9065a
J Sports 3,P2p://135.148.104.228:19806/00003bb75b5044739df061845fc5ddce
J Sports 4,P2p://135.148.104.228:19806/8b6d39de46c7464297947f368e623270
BS12,P2p://135.148.104.228:19806/2b8209d5bdd44c2696d51bc158781e38
ゴルフネットワークHD,P2p://135.148.104.228:19806/6d430a8f344b4f2abad882e9350aac5a
時代劇専門チャンネル,P2p://135.148.104.228:19806/78ea3f42a8104730930a93ac5a5a869b
Music Japan TV,P2p://135.148.104.228:19806/f898f0324e99499296ee859f4eb8d3ea
キッズステーションHD,P2p://135.148.104.228:19806/80628310ccbf423b8b4a7eb4e1af2a05
ディスカバリーチャンネル,P2p://135.148.104.228:19806/ab98b0888ba14ad68180456db43a48bd
ナショナルジオグラフィック,P2p://135.148.104.228:19806/0e1814dec67c48adbfe97a6f9a0df2d8
日テレNEWS 24,P2p://135.148.104.228:19806/01af57ffc3354d66a320ebb2edd87262
旅チャンネル,P2p://135.148.104.228:19806/9d587c6310714b42bad0eba86ca501c4
チャンネル銀河,P2p://135.148.104.228:19806/708c0b0d85dd45acba478d21c0ace2f6
Arirang,P2p://135.148.104.228:19806/645d0a5a00075deb6d454fee5aa940d7
KBS1,P2p://135.148.104.228:19806/ffbb98a195ce4646b450482011ab1f39
KBS2,P2p://135.148.104.228:19806/a60d87656be445cbbdd549af1bba1148
KBS Drama,P2p://135.148.104.228:19806/b87ff391346d41adabdff2557eb1b468
KBS Joy,P2p://135.148.104.228:19806/61eb591517014f02b627a6fa4479b45d
SBS,P2p://135.148.104.228:19806/6751677afd4345bfac27cfff31713854
SBS Biz,P2p://135.148.104.228:19806/01dbd835b88940cd91eb45190a71c1de
JTBC,P2p://135.148.104.228:19806/132ccdb9253f4c4898e685a841b896ea
EBS,P2p://135.148.104.228:19806/c74fd79cd39a4ce382c1fe22090ffb73
YTN,P2p://135.148.104.228:19806/9a05e5a1bc4c4f8f871bc4246475360b
Mnet,P2p://135.148.104.228:19806/4d5973be862e438f909863fcfc0a7e62
tvN,P2p://135.148.104.228:19806/645fb9b800079c5f77c2572e6a78418d
OCN,P2p://135.148.104.228:19806/5fce44dd2efb4d72879eb4f033db50a7
OCN Movies,P2p://135.148.104.228:19806/bf871edfcc0f476caa7d98d1b9b01cae
TV Chosun,P2p://135.148.104.228:19806/113336cc563149d598fad5b95277a955
MBC,P2p://135.148.104.228:19806/bf799ab550fc4a24805351d49d5b61a2
MBN,P2p://135.148.104.228:19806/a2c12bef09204f61adf2b42e1c529bf6
Tooniverse,P2p://135.148.104.228:19806/90c2674d219745d5b32cfc5053a01016
SPOTV,P2p://135.148.104.228:19806/441089d1c6864877a82d8dbde582d645
SPOTV 2,P2p://135.148.104.228:19806/d33cf3ddad0444cfaf5118ccc834c1e7
JTBC GOLF,P2p://135.148.104.228:19806/02b7cdb589a64a05850e5eda673b041d
Channel 5,P2p://135.148.104.228:19806/1045ae1287b44480b9d6f511acb6a7b1
NBT,P2p://135.148.104.228:19806/960f748e986045cea386b0c70e63b423
TNN 16,P2p://135.148.104.228:19806/714715de5cfd4051a54105cc4ef30af6
JKN 18,P2p://135.148.104.228:19806/0df418fddf7446a5869f69f1418415d6
Voice TV,P2p://135.148.104.228:19806/08721ce1643b41fba96c063b57a1f8f3
Nation TV,P2p://135.148.104.228:19806/7d87284193a64a7f9f518849c02d7441
Workpoint TV,P2p://135.148.104.228:19806/68f16fa3c8b34dc89e2134261293b583
true4U,P2p://135.148.104.228:19806/20a3f56a870340c49b40ce4a1bc5c5eb
GMM 25,P2p://135.148.104.228:19806/f4228beab2744d07a67571c5e28f084e
Channel 8,P2p://135.148.104.228:19806/119678a4b6e54d1bac8b215c21d5ad13
Mono 29,P2p://135.148.104.228:19806/01a45cae5b314975b90bb3cfba296f17
MCOT,P2p://135.148.104.228:19806/73b0a7b586af42f39db7fcdb646e89d8
ONE,P2p://135.148.104.228:19806/46709f19c5a2466f9ae889037f66615a
Thairath TV,P2p://135.148.104.228:19806/fac4fd9a35664af5aab7d56c45d3233c
Channel 3,P2p://135.148.104.228:19806/e8cd7262c3bb49c8bb75662c3163f597
Amarin TV,P2p://135.148.104.228:19806/939a7081305144509ddc2f35b05d61e6
Channel 7,P2p://135.148.104.228:19806/4fd125eb5c9f4a95aa81eca2a8cec808
PPTV,P2p://135.148.104.228:19806/5a975bc858f84e7eb8cf78286c3461d9
Boomerang,P2p://135.148.104.228:19806/9bca576c3c2e4b5cb3fbb69a462588e1
Thai Parliament TV,P2p://135.148.104.228:19806/00d7be2109344cf3a3cabc8f345c4408
Thai PBS,P2p://135.148.104.228:19806/69da05f9164b4d4a9b7027539578b5ec
News 1,P2p://135.148.104.228:19806/e78a0690ad344c95946fd8ad988de2e0
Channel 4050,P2p://135.148.104.228:19806/33cd96332eef4ef0b781716e9ca4e2a6
TVB Thai,P2p://135.148.104.228:19806/e9d8980dfdea4d059b62fe6dfd2de092
Bluesky,P2p://135.148.104.228:19806/a4d121356b034c7f95ed7b55aee8b9bb
Top News,P2p://135.148.104.228:19806/845fb3c3c97a44aeab8fb8d227636c7b
CNN,P2p://135.148.104.228:19806/3745a94cbe904b9480d19a1b5dfc6275
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
ESPN,P2p://135.148.104.228:19806/eb2c51ee510841a9b7845b6d13309e9c
CBSN,P2p://135.148.104.228:19806/a90df52b92804807b6c08cdbbead4ce4
Fox News,P2p://135.148.104.228:19806/bc919a2d3c4f4a7a9633ded99e69d801
Food Network,P2p://135.148.104.228:19806/4e5615643ab540cbbe0ec4a7b4e1ff95
NBA,P2p://135.148.104.228:19806/65f8f2a53b6342ffb4b8d2a8542bc623
新时代1(西部),P2p://135.148.104.228:19806/b1ccf61be69c4586bcef99336ff297c6
新时代2,P2p://135.148.104.228:19806/d3875eccaa1d4b07a633402fac5cb999
新时代1(东部),P2p://135.148.104.228:19806/90cf0a71709d458bb17695dd32d569df
城市电视,P2p://135.148.104.228:19806/4ed9cf9666d7430d94e6f4f8c26986f6
Fox News,P2p://135.148.104.228:19806/645a7af80001541a6345379702241ea6
BBC World News,P2p://135.148.104.228:19806/645a7af7000a546f634536013ab664df
CNN USA,P2p://135.148.104.228:19806/645a7af7000439b06345346b56b46fcf
CBC News,P2p://135.148.104.228:19806/645a7af6000dcedb634532f4456543a4
MSNBC,P2p://135.148.104.228:19806/645a7af600072b0c6345313e244860b8
CTV News,P2p://135.148.104.228:19806/645a7af60000d58b63452fa83b7e2bac
Business News Network,P2p://135.148.104.228:19806/645a790b000e9fc8633db53a27441f5d
CP24,P2p://135.148.104.228:19806/645a790b00087173633db3a45acb0a34
The Weather Network,P2p://135.148.104.228:19806/645a790b00024322633db20e6f60185f
The Weather Channel,P2p://135.148.104.228:19806/645a790a000b00de633db05826c974b9
KOMO 4 TV,P2p://135.148.104.228:19806/645a79070003a120633da2bc7295540c
CNN,P2p://135.148.104.228:19806/3745a94cbe904b9480d19a1b5dfc6275
无线新闻台(备),P2p://135.148.104.228:19806/fee4b6f52177485c870f9389d95a8801
无线新闻台,P2p://135.148.104.228:19806/645b35240005cc12661c74a01c6f573c
无线财经·资讯台,P2p://135.148.104.228:19806/a2c94bb395ca47a095859dc72d106a2e
CGTN,P2p://135.148.104.228:19806/b1f0e7e90e654f63a369f11b54428643
BBC World News,P2p://135.148.104.228:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English,P2p://135.148.104.228:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
CNA,P2p://135.148.104.228:19806/7d55ade47df54e3497f9e0fce031943b
壹电视新闻台,P2p://135.148.104.228:19806/6448e5fd0004b44d1e97391d4d2c0333
年代新闻,P2p://135.148.104.228:19806/64548033000a719c4be99d8434f175bc
now新闻台,P2p://135.148.104.228:19806/d7d8ced83c694ee09eda089b554d9dc5
东森新闻台,P2p://135.148.104.228:19806/ba830fdb097a47af9f74ef81c7d1d715
中天新闻台,P2p://135.148.104.228:19806/645a505500087efb629eacb405a54a42
民视新闻台,P2p://135.148.104.228:19806/64577cff0001eb7c5795230f6bb8749b
三立新闻台,P2p://135.148.104.228:19806/645500960008581e4ddf1fbf03fc57a9
TVBS新闻台,P2p://135.148.104.228:19806/beaa6cbcf1034703a97d3295f8c0ae60
东森财经新闻台,P2p://135.148.104.228:19806/644bc6970002cc0e29d4923028d9436e
非凡新闻台,P2p://135.148.104.228:19806/b0b56f5fa2894372a0573751d819e46a
TNN 16,P2p://135.148.104.228:19806/714715de5cfd4051a54105cc4ef30af6
JKN 18,P2p://135.148.104.228:19806/0df418fddf7446a5869f69f1418415d6
三立iNEWS,P2p://135.148.104.228:19806/485326d984014d0fb87e9ac6ae03e137
Sky News,P2p://135.148.104.228:19806/ddc4e102601e4fcfa5432722538cf052
DW,P2p://135.148.104.228:19806/da713062bd9d419a913b6e9b1aef8fb6
Euronews,P2p://135.148.104.228:19806/3169ef1a720442cd91af30a39cc13822
France24,P2p://135.148.104.228:19806/36154fded93f445f863db448232fffa4
HKC新闻台,P2p://135.148.104.228:19806/a30ba03ec986438088e5748c21ac1f5b

非凡商业台,P2p://135.148.104.228:19806/5fd11cbd11bc4481b7e3b16808b70a5d
HKC财经资讯台,P2p://135.148.104.228:19806/eaa39196584e4c4eaeda40279785dfc6
国会频道1,P2p://135.148.104.228:19806/4cfc6c926b9549c7b886205726151a3c
国会频道2,P2p://135.148.104.228:19806/3f4b0cb786764e0c942390995ed9ed44
CBSN,P2p://135.148.104.228:19806/a90df52b92804807b6c08cdbbead4ce4
Fox News,P2p://135.148.104.228:19806/bc919a2d3c4f4a7a9633ded99e69d801
中视新闻台,P2p://135.148.104.228:19806/8817421e14dd462f8deede53ce057af1
寰宇新闻台,P2p://135.148.104.228:19806/644caa69000a86d02d4e808470d2023f
华视新闻,P2p://135.148.104.228:19806/ab85a40ff8754fe58c6aec3a9768925d
NHK新闻资讯台,P2p://135.148.104.228:19806/2827343b83c648d08bf066785cf70ad0
NDTV,P2p://135.148.104.228:19806/7b86d682dfcf4b51949751ec1cc0757a
ABC Australia,P2p://135.148.104.228:19806/84b326c4dc92459abf1f6e0007c8680a
台视新闻台,P2p://135.148.104.228:19806/6458c34b000df71b5c8fbf0c55f221b5
寰宇新闻台湾台,P2p://135.148.104.228:19806/6458c4bf000411595c95699b34765f35
台视财经台,P2p://135.148.104.228:19806/6458c34c00065a835c8fc1003c896dab
东森新闻台(备),P2p://135.148.104.228:19806/645c9fee000e01606ba59bc415d52492
镜新闻,P2p://135.148.104.228:19806/e3e4efe5fc44494eac3a307a9ce46027
Fox News,P2p://135.148.104.228:19806/645a7af80001541a6345379702241ea6
BBC World News,P2p://135.148.104.228:19806/645a7af7000a546f634536013ab664df
CNN USA,P2p://135.148.104.228:19806/645a7af7000439b06345346b56b46fcf
CBC News,P2p://135.148.104.228:19806/645a7af6000dcedb634532f4456543a4
MSNBC,P2p://135.148.104.228:19806/645a7af600072b0c6345313e244860b8
CTV News,P2p://135.148.104.228:19806/645a7af60000d58b63452fa83b7e2bac
Business News Network,P2p://135.148.104.228:19806/645a790b000e9fc8633db53a27441f5d
CP24,P2p://135.148.104.228:19806/645a790b00087173633db3a45acb0a34
The Weather Network,P2p://135.148.104.228:19806/645a790b00024322633db20e6f60185f
The Weather Channel,P2p://135.148.104.228:19806/645a790a000b00de633db05826c974b9
MTV,P2p://135.148.104.228:19806/2db96125eaff4f459c2c18dccc2762fa
Music Japan TV,P2p://135.148.104.228:19806/f898f0324e99499296ee859f4eb8d3ea
MTV Live,P2p://135.148.104.228:19806/644b68b5000c14aa2865d9c1567d521e
Mezzo Live,P2p://135.148.104.228:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐,P2p://135.148.104.228:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic,P2p://135.148.104.228:19806/7e72c3e7a1584bc096789ccd40162bc4
CCTV5,P2p://135.148.104.228:19806/0126636bbd494267ae7f17c8abc8521f
CCTV5+,P2p://135.148.104.228:19806/631fd43e577344b6ab6bd628dfa384ca
魅力足球,P2p://135.148.104.228:19806/4f8ae19901604006bdf0708826db9862
五星体育,P2p://135.148.104.228:19806/951eda934cf3474d99e84a3ec47648fa
广东体育,P2p://135.148.104.228:19806/645e3c3f0008eacb71f036e30c4b2c2f
Sky Sports Golf,P2p://135.148.104.228:19806/645a790a0004f5cd633daed26aee7b23
Sky Sports Premier League,P2p://135.148.104.228:19806/645a7909000dea5f633dad3c3bce57a0
Astro Arena,P2p://135.148.104.228:19806/6458c64c000b217e5c9b7a38341006fd
Astro SuperSport,P2p://135.148.104.228:19806/f6fc53b0b0fe47ff9bf6d40eec7705f0
Astro SuperSport 2,P2p://135.148.104.228:19806/584adade1c8d4db0b2823cd15b3fd0e9
Astro SuperSport 3,P2p://135.148.104.228:19806/644a3bac000c472123cdeea90ef57521
Astro SuperSport 4,P2p://135.148.104.228:19806/80de42b5188745979efecd3007daeaa8
beIN Sports 3,P2p://135.148.104.228:19806/ade2ee776a684bbca72d37b951bf0d61
WWE,P2p://135.148.104.228:19806/157d295b0933470ab2c880d58a7f14ce
纬来育乐台,P2p://135.148.104.228:19806/dd458fff62614481a7e9d65da897af75
纬来体育台,P2p://135.148.104.228:19806/801a9a12c10d4d04953332771aee0dba
ELEVEN体育1台,P2p://135.148.104.228:19806/61a3473768ec4860bf9c5cc9911f71d6
Z频道,P2p://135.148.104.228:19806/2a5836bb5cae422b95e2a523e488bb24
J Sports 1,P2p://135.148.104.228:19806/ec9e8e130dc8450f9ab54033ec0838cb
J Sports 2,P2p://135.148.104.228:19806/61de10ba994a49ebaedf836962f9065a
J Sports 3,P2p://135.148.104.228:19806/00003bb75b5044739df061845fc5ddce
J Sports 4,P2p://135.148.104.228:19806/8b6d39de46c7464297947f368e623270
Skynet Sports HD,P2p://135.148.104.228:19806/a058e07556204a1ab4287b441eb54e05
Skynet Sports 2,P2p://135.148.104.228:19806/fb0b368a0dce4d7c8b9002a3180d8d2f
Skynet Sports 5,P2p://135.148.104.228:19806/cfb47a7ba5d2491ebe8b354e58c1cc43
Skynet Sports 6,P2p://135.148.104.228:19806/b5ee6b4f6bb543cd8a1f426faa16821a
Fight Sports,P2p://135.148.104.228:19806/78bd0cc13a8840fcb8af0440258a8357
ESPN,P2p://135.148.104.228:19806/eb2c51ee510841a9b7845b6d13309e9c
HKC 18,P2p://135.148.104.228:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
HKC 603,P2p://135.148.104.228:19806/2141e79414314275a21c96d6b9a74933
HKC體育台,P2p://135.148.104.228:19806/edd0e12a6a464363a6bf754f4ecc0b99
HKC Sports Plus 1,P2p://135.148.104.228:19806/82f71e9986084c86a85807f6fa9ab8a5
爱尔达体育1台(备),P2p://135.148.104.228:19806/7ee39f66b9f448979335e4067812760f
爱尔达体育2台,P2p://135.148.104.228:19806/64604ca4000ec4a27a0042e203a811eb
TRACE Sport Stars,P2p://135.148.104.228:19806/e52cafc2a2864446ba65c2b1e787ef52
博斯高球,P2p://135.148.104.228:19806/644e9b25000c685d34e2df612a7375dc
博斯高球二台,P2p://135.148.104.228:19806/5469d36a29bd428bbd60342fe7db2471
博斯网球台,P2p://135.148.104.228:19806/644e9b26000400c834e2e116485d6736
博斯魅力网,P2p://135.148.104.228:19806/d2e51a0dea8e4698945f956bd8e13ad9
博斯无限台,P2p://135.148.104.228:19806/644e9b25000559f634e2dd8c46c81a89
博斯无限二台,P2p://135.148.104.228:19806/4e3ed72f4150435d90bf020a74ea1bc5
SPOTV,P2p://135.148.104.228:19806/c028696060a84386bcd49c9e012904d7
博斯运动,P2p://135.148.104.228:19806/644e9b24000f31b634e2dc24008c5e76
ELEVEN体育2台,P2p://135.148.104.228:19806/e3aeaea58e574957a3ce60d7e2d1081d
智林体育台,P2p://135.148.104.228:19806/e32d399935b14711ad1b193cd5841274
博斯运动二台,P2p://135.148.104.228:19806/5faa98e5bbc442e4bd72b544651dd1be
beIN Sports,P2p://135.148.104.228:19806/46375137a35944a38e828ec083096cd9
Eurosport HD,P2p://135.148.104.228:19806/aa9706fa55c84772a56fd959f7abdd45
Hub Premier 1,P2p://135.148.104.228:19806/4b83405f738042d084055fee7295f311
Astro SuperSport 5,P2p://135.148.104.228:19806/09638fd935964473a20e9260baf2a756
HKC Sports Plus 3,P2p://135.148.104.228:19806/a27709fdfa574a5f9ca52c490a37435b
NBA,P2p://135.148.104.228:19806/65f8f2a53b6342ffb4b8d2a8542bc623
eGG Network,P2p://135.148.104.228:19806/afc9e147576d41eda59da886563a3d1c
CCTV16,P2p://135.148.104.228:19806/c2001475104d47b9815a8c3e5e73a761
beIN Sports 2,P2p://135.148.104.228:19806/645c759a000df5e36b0043a45841498d
爱尔达体育1台,P2p://135.148.104.228:19806/694aae01164f482eae2be66c1255171c
爱尔达体育3台,P2p://135.148.104.228:19806/bed0a4b629d149bc90aee0522c633b43
Hub Sports 1,P2p://135.148.104.228:19806/5b7034df7dcd4ccabcb0137f0991a274
Hub Sports 2,P2p://135.148.104.228:19806/2d881919b62242f4930fda32837eb7df
Hub Sports 3,P2p://135.148.104.228:19806/6101d0aff0654f73812cb15c57df9f59
Hub Sports 4,P2p://135.148.104.228:19806/6324a78a0d4549fc859b68804438bbe6
Hub Sports 5,P2p://135.148.104.228:19806/58395e1ea80a40069a5e30c9917d1a97
Hub Premier 2,P2p://135.148.104.228:19806/a52cc083e7324b2dbd8090feecc66033
Hub Premier 3,P2p://135.148.104.228:19806/758cc0162ca14f8fa7c343d94a60bbaa
Hub Premier 4,P2p://135.148.104.228:19806/63c113c5000c33e60c09bddc378b7580	
Hub Premier 5,P2p://135.148.104.228:19806/8e3b8175500b492484df4112711ca978
Sky Sports F1,P2p://135.148.104.228:19806/645a79090007c7ca633daba56c082f41
Sky Sports Arena,P2p://135.148.104.228:19806/645a79090001b0f6633daa0f54594999
Sky Sports Main Event,P2p://135.148.104.228:19806/645a7908000a62f8633da86939df12de
Sky Sports Cricket,P2p://135.148.104.228:19806/645a7908000370cd633da6a43c4e0927
Sky Sports Action,P2p://135.148.104.228:19806/645a7907000bcca0633da4df6c275140
Golf Channel,P2p://135.148.104.228:19806/69981dfb0eb64aea9b1216f81dd80909
CCTV9,P2p://135.148.104.228:19806/bd1be015bfe94e53aab75e8b4a12bfe1
国家地理频道,P2p://135.148.104.228:19806/f2a7763353c242b788b34f33aa478527
探索频道,P2p://135.148.104.228:19806/7f6d6983b5cd47339d993860bc8f00e9
TLC旅游生活,P2p://135.148.104.228:19806/bc6c20458c4c422b9297dbfd25f12f67
动物星球,P2p://135.148.104.228:19806/14fd9d119d4b4f0391652fa16930fbe2
Nat Geo Wild,P2p://135.148.104.228:19806/789748eb75bb4c3b9522742df4eaee1b
ELTV生活英语台,P2p://135.148.104.228:19806/264eb6cb34c5497a99312ce73883a073
达文西频道,P2p://135.148.104.228:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
国家地理高画质野生频道,P2p://135.148.104.228:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
BBC Earth,P2p://135.148.104.228:19806/34f24f8ef6214f94a7e8d5981eb9cde2
Discovery Asia,P2p://135.148.104.228:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery科学频道,P2p://135.148.104.228:19806/862c9ba288c44277925b51c391df263b
DMAX,P2p://135.148.104.228:19806/645786e20006a4f857bbc2ff4d3a0833
EVE,P2p://135.148.104.228:19806/2adb8e78858a455a84520253425057f3
滚动力rollor,P2p://135.148.104.228:19806/136a99af59514db0994eccafd13c926f
历史频道,P2p://135.148.104.228:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉频道,P2p://135.148.104.228:19806/ac8e4a1c6d944d28a3d281d65f6892a2
BBC Lifestyle,P2p://135.148.104.228:19806/99d72fa5a5e94df7a3d961690ee09785
LUXE TV,P2p://135.148.104.228:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime,P2p://135.148.104.228:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台,P2p://135.148.104.228:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道,P2p://135.148.104.228:19806/d6ed657bb866458a91e28701a1b0bcf1
Love Nature,P2p://135.148.104.228:19806/0e5b3219870a4f79bec208ec1fbaad63
美食星球,P2p://135.148.104.228:19806/c8b8f19c8410441eb9e9039572c72137
亚洲美食频道,P2p://135.148.104.228:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
Food Network,P2p://135.148.104.228:19806/4e5615643ab540cbbe0ec4a7b4e1ff95
亚洲旅游台,P2p://135.148.104.228:19806/8e7af36f23874793854226c5b64097d3
EYE TV旅游台,P2p://135.148.104.228:19806/1f972fea45904a9caa1119860d4d4b70
时尚频道,P2p://135.148.104.228:19806/e87adc01be824ef19f005a76e4fce189
TV5MONDE Style 生活时尚,P2p://135.148.104.228:19806/d7524c09437e4caf95c37c75d34f5550
Travel Channel,P2p://135.148.104.228:19806/644e9b240008c0cb34e2da7f6b043e97
CCTV14,P2p://135.148.104.228:19806/bf1a9f45f37f49568953fe97efe2ccb9
CN卡通频道,P2p://135.148.104.228:19806/644d1cd900092e062f0d85a601dc3f82
星空卫视,P2p://135.148.104.228:19806/ea86987738b4465482e6f2a122a6b3f8
动漫秀场,P2p://135.148.104.228:19806/1911ce1f1cf04f269fdd327c6e17f990
MOMO亲子台,P2p://135.148.104.228:19806/644d1f0f0001f7782f1626c159ce4396
Astro小太阳,P2p://135.148.104.228:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro Ceria,P2p://135.148.104.228:19806/91018054446042e183ac5f3bdc296f7c
Cartoon Network,P2p://135.148.104.228:19806/41375bcbd5094f538f132d3ebb9b2ea6
Nickelodeon,P2p://135.148.104.228:19806/f2783df879aa424b9402999698bcd55f
Nick Jr.,P2p://135.148.104.228:19806/05c5813e22bf4475b416ec1b35280aa3
Boomerang,P2p://135.148.104.228:19806/317cf636b2d448d0867cc1f976064d8a
Animax,P2p://135.148.104.228:19806/09993190594140d3a87996691fdea68c
尼克儿童频道,P2p://135.148.104.228:19806/73d77b0470724ad4a8dadc3854881cda
靖洋卡通Nice Bingo,P2p://135.148.104.228:19806/9c0a957495a044c78942d4d7adb54662
靖天卡通台,P2p://135.148.104.228:19806/31373da9de144c1fbe1f505bcaa978aa
达文西频道,P2p://135.148.104.228:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
Nick Jr.,P2p://135.148.104.228:19806/002b860a0a6b46c280d4eef8c2debee1
Cbeebies,P2p://135.148.104.228:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
Dreamworks,P2p://135.148.104.228:19806/8b6a297545fb4063ace56e824af32a35
Hands Up,P2p://135.148.104.228:19806/6f319c6a8c154eeeb7aeb9a2c0767b8a
CCTV6,P2p://135.148.104.228:19806/8cf06c01d4a14947a753a183865d1031
天映频道,P2p://135.148.104.228:19806/644b68b3000a7c162865d184572c1ff0
天映经典,P2p://135.148.104.228:19806/644b663d000a432e285c34846b9e74d6
tvN Movies HD,P2p://135.148.104.228:19806/0c39816f6b864d57a8a7c9c956e31952
HKC电影台,P2p://135.148.104.228:19806/f64b49e3829e4fe2bf948a18b19c5a98
凤凰电影台,P2p://135.148.104.228:19806/2df8c6787b0a4f08bee3dcccd49aef8b
卫视电影台,P2p://135.148.104.228:19806/e6614f107c924a868360f724bf10f9d8
东森电影台,P2p://135.148.104.228:19806/c4890d819ae5497db49b4f13a019e128
纬来电影台,P2p://135.148.104.228:19806/ae654eeece794e40b003597793cf810a
